,title,year,genre,score,review
109,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 김민석 감독님 죄송합니다 이영화를 어제 다시보고 알았네요정말 잘만든영화란걸 6년전 저는 바보였네요 우리나라에 재대로된 히어로영화 하나 만들어주셨으면 좋겠네요 항상 은원하겠습니다 
110,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재미있었던 영화 그런데 왜 점수가 이것 밖에 안되는지 이해가 안가넹 
111,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 탄탄하지는 않지만 조금만 더 수정햇엇다면 완벽햇을텐데 
112,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 2019년에 봐도 재밌음. 울나라에서 잘나가는 배우들데리고 이런 장르물을 만들었다는 것만으로도 가치가 있다. 
113,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 강동원ㅠㅠ너무불쌍하자너 
114,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 강동원과 고수의 연기가 돋보이는 정말 괜찮은 영화 스토리 편집 영상 다 좋았지만 후유증이 있는 영화 
115,초능력자,2010,"SF, 스릴러, 액션, 드라마",6, 감독님의 캐스팅 초능력에 박수를....☆캐스팅 의리로 끝까지봄. 
116,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 오늘 봤습니다.수작이네요.이런 좋은 영화가 평점 6점대라니. 
117,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재밌는데 평점이 왜이런거죠...강동원 표정연기 ㄷㄷ 소름끼침 
118,초능력자,2010,"SF, 스릴러, 액션, 드라마",9, 주인공 버프가 심하긴 했지만 그래도 재미있고 엄청난 복선?이 대박임 
119,초능력자,2010,"SF, 스릴러, 액션, 드라마",9, 이게 우리 팔자유 ㅋㅋ 개 귀엽 ㅋㅋ 
120,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 헝 재밌어요!!특유의 어두운 분위기여서 더 긴장됨 
121,초능력자,2010,"SF, 스릴러, 액션, 드라마",9, 평점이 낮아서 볼까 말까 했는데 괜찮네요.^^ 
122,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 역시 강동원...♥ 믿고보는 영화 
123,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재밌어요ㅎ 강동원짱ㅎ 
124,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 강동원♥ 재밌었어요 
125,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 8점이 적당한 영화임. 평점 너무 낮아서 10점 준다 
126,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 굿 
127,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 강동원이진리다 
128,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 7점정도는 되는 영화인데 알바테러가 있어서 평점맞추기 10점 
129,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재미있게 봤어요~~! ^^ 평점은 왜 낮은지 모르겠네요. 
