,title,year,genre,score,review
94,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",9, 지금다시봐도 잘만든 영화. 
95,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 진범이 검거되었다고 합니다`~ 억울하게 고인이 되어버린 피해자 분들은 이제 편히 쉬십시요. 경찰분들도 정말 고생 많으셨습니다.. 
96,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 최고다..어떤나라의스릴러도..발끝에도못미친다..절대 
97,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 범인이 이춘재라는걸 모르고볼때보다 알고볼때가 더 소름끼친다. 그걸 박해일이 연기했다는것. 박해일은 박현규 이춘재 그 자체였다. 
98,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 드디어 영화의 결말이 나왔다 
99,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 진범 방에 저 영화만 주구장창 반복재생해주면 안되나 여태 잘먹고 잘자고 잘 살았네 교도소에서. 선택적 사형제 부활해서 첫고객님이 되기를 바란다 
100,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 마지막 동굴속으로 수갑 찬 채 사라지는 박해일.지금보니 범인인을 알면서도 증거부족으로 보낼수밖에 없다는 표현이였네..미친 연출력이다 봉준호 
101,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이 영화는 외국애들도 호평한다 
102,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 범인 잡혔답니다.속보 대박 
103,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 봉준호는 알고 있었다. 범인이 누구인지....그리고 억울한 장애인도. 
104,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",9, 마지막 장면은 내 뇌리에 아직까지 새겨져있다 
105,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 2019/09/18 범인 잡혔습니다.기념으로 영화 재탕하겠습니다. 
106,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 범인 잡았다 범인이름 이춘재 
107,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 봉준호 감독은 범인이 누군지 알고 시나리오 쓴것같다 군제대직후 공장재직중 혈액형 일치 하지 않아 풀려난것 소름이다 
108,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 미래에서 왔습니다.잡았어요 
109,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 한국 스릴러의 최고봉. 이만한 작품이 또나올까 
110,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이제 개구리소년도 잡자 
